"","exp_beta","weibull_beta","cox_beta","dist","gamma","n"
"658",-0.419332764447363,-0.561882526761471,-0.556533196623413,"lnorm",NA,100
"659",-0.544094620215801,-0.667537900183126,-0.254429650269276,"lnorm",NA,100
"660",-0.537605872137141,-0.659157045781181,-0.181302359666372,"lnorm",NA,100
"661",-0.42072862328213,-0.502453336578872,-0.67507302812864,"lnorm",NA,100
"662",-0.436828613707494,-0.550128409521045,-0.46156348536005,"lnorm",NA,100
"663",-0.466859125635834,-0.575560058288047,-0.442368796385414,"lnorm",NA,100
"664",-0.396757182984276,-0.482454059110962,-0.693661096566668,"lnorm",NA,100
"665",-0.532931889947514,-0.659711741404858,-0.321769894578021,"lnorm",NA,100
"666",-0.537386319242699,-0.644086981632632,-0.390752375413329,"lnorm",NA,100
"667",-0.529776132692071,-0.618265627452372,-0.41486602483373,"lnorm",NA,100
"668",-0.474787841889387,-0.548902996451462,-0.452143055500475,"lnorm",NA,100
"669",-0.455450083026327,-0.553467938242104,-0.800828747194385,"lnorm",NA,100
"670",-0.533980876508645,-0.640517763581382,-0.331427415761977,"lnorm",NA,100
"671",-0.478769398333668,-0.584967975725853,-0.522774847265531,"lnorm",NA,100
"672",-0.482380430738992,-0.573711432320542,-0.270661838393492,"lnorm",NA,100
"673",-0.507718947474263,-0.637882997128293,-0.224372320327736,"lnorm",NA,100
"674",-0.603226338356684,-0.725800256010902,-0.114389338373113,"lnorm",NA,100
"675",-0.426375193821062,-0.483472165707569,-0.526099916953135,"lnorm",NA,100
"676",-0.459293061629628,-0.545767467771359,-0.69352219615673,"lnorm",NA,100
"677",-0.423943046832449,-0.495213729262791,-0.945521214077693,"lnorm",NA,100
"678",-0.556254292500958,-0.666361096103676,-0.399013080682406,"lnorm",NA,100
"679",-0.581470656339272,-0.660451601093776,-0.225474739942623,"lnorm",NA,100
"680",-0.41586303939464,-0.515665537110752,-0.747798390376741,"lnorm",NA,100
"681",-0.471871393816124,-0.572616698078416,-0.461248765308634,"lnorm",NA,100
"682",-0.486258311706439,-0.575944693741595,-0.807113974789575,"lnorm",NA,100
"683",-0.53016828322421,-0.619669965258408,-0.576021859620613,"lnorm",NA,100
"684",-0.516262787382257,-0.628864736198815,-0.351648578470792,"lnorm",NA,100
"685",-0.491621503754382,-0.608602245783701,-0.507948307687094,"lnorm",NA,100
"686",-0.444481867071808,-0.578725129474526,-0.832503749473086,"lnorm",NA,100
"687",-0.530723782515825,-0.651923612246949,-0.246627920514483,"lnorm",NA,100
"688",-0.522659611069049,-0.659734272144883,-0.630176149130551,"lnorm",NA,100
"689",-0.541752665818085,-0.636369618604556,-0.62539005046382,"lnorm",NA,100
"690",-0.526422010655299,-0.598814797387373,-0.548813353987867,"lnorm",NA,100
"691",-0.442155137604176,-0.507507627983733,-0.877608853770441,"lnorm",NA,100
"692",-0.395198581597731,-0.481738127550361,-0.754397604389847,"lnorm",NA,100
"693",-0.500150528712667,-0.574471446758047,-0.517168195664627,"lnorm",NA,100
"694",-0.582547992368619,-0.646800567510587,-0.407658242306554,"lnorm",NA,100
"695",-0.509678832553938,-0.576949880060151,-0.46223350486107,"lnorm",NA,100
"696",-0.401746090962363,-0.46287651706495,-0.83724754314693,"lnorm",NA,100
"697",-0.469909567219821,-0.57999080895068,-0.547877022545574,"lnorm",NA,100
"698",-0.441520121909988,-0.568464660056491,-0.774458268705679,"lnorm",NA,100
"699",-0.540461989512817,-0.664804348038754,-0.235167184723108,"lnorm",NA,100
"700",-0.440226812902163,-0.547750103613291,-0.623667123777792,"lnorm",NA,100
"701",-0.495028445282448,-0.599622834738686,-0.293453824106078,"lnorm",NA,100
"702",-0.457933031183745,-0.533770273922467,-0.565238808923784,"lnorm",NA,100
"703",-0.546026050015616,-0.690682994862601,-0.209728044639505,"lnorm",NA,100
"704",-0.488035087566473,-0.570137538805725,-0.583218077749375,"lnorm",NA,100
"705",-0.532513762186007,-0.608532345841807,-0.443780180604367,"lnorm",NA,100
"706",-0.585456356775512,-0.73285720370319,-0.143192755624135,"lnorm",NA,100
"707",-0.531758042489997,-0.620274505910912,-0.232658087299296,"lnorm",NA,100
"708",-0.487448901960431,-0.58112279214791,-0.680898688132844,"lnorm",NA,100
"709",-0.385882116447785,-0.464787090399869,-0.582168596065766,"lnorm",NA,100
"710",-0.535634622000711,-0.64420579415486,-0.295564067341287,"lnorm",NA,100
"711",-0.421201093766048,-0.509998119917988,-0.421160538311968,"lnorm",NA,100
"712",-0.551925764894164,-0.668827132101235,-0.357336517313458,"lnorm",NA,100
"713",-0.596551996013986,-0.69273062178412,-0.241796527870989,"lnorm",NA,100
"714",-0.380041818350525,-0.502964357397894,-0.528604663305903,"lnorm",NA,100
"715",-0.395295688531139,-0.464789384442975,-0.746931671032376,"lnorm",NA,100
"716",-0.558194096437636,-0.652949740625594,-0.306761008583478,"lnorm",NA,100
"717",-0.527294930550452,-0.644396249595959,-0.207397069714829,"lnorm",NA,100
"718",-0.491625900575508,-0.573379507640165,-0.452067955205093,"lnorm",NA,100
"719",-0.560620108337445,-0.650944106408405,-0.423697273345158,"lnorm",NA,100
"720",-0.402508438021746,-0.52802530742018,-0.59974787858399,"lnorm",NA,100
"721",-0.56589090063153,-0.683839488701058,-0.215631208248014,"lnorm",NA,100
"722",-0.600203523868641,-0.759891577578815,-0.280879131645806,"lnorm",NA,100
"723",-0.489080742721191,-0.598521838765952,-0.456305455146746,"lnorm",NA,100
"724",-0.467916490313906,-0.593584196105853,-0.442080343008038,"lnorm",NA,100
"725",-0.481927486500305,-0.530275717159372,-0.616382042015708,"lnorm",NA,100
"726",-0.470038956021434,-0.580625702468016,-0.654782849168678,"lnorm",NA,100
"727",-0.477455503621037,-0.58311612128839,-0.630596020638705,"lnorm",NA,100
"728",-0.424091625904833,-0.536733591125251,-0.441439829810689,"lnorm",NA,100
"729",-0.446952468200787,-0.549379366156723,-0.639755115453514,"lnorm",NA,100
"730",-0.502525039478458,-0.589467757850455,-0.325865948960746,"lnorm",NA,100
"731",-0.528435907049516,-0.644544592615167,-0.295775290297368,"lnorm",NA,100
"732",-0.47964719458975,-0.559507246001724,-0.834984699560137,"lnorm",NA,100
"733",-0.551844406395293,-0.655274572112311,-0.474702385365525,"lnorm",NA,100
"734",-0.475122589564978,-0.567983006714085,-0.351493401784384,"lnorm",NA,100
"735",-0.469975105050034,-0.593133649527088,-0.477861791087906,"lnorm",NA,100
"736",-0.475807578318347,-0.558801624851642,-0.685891582413862,"lnorm",NA,100
"737",-0.486678866451653,-0.577958705063529,-0.756836812880478,"lnorm",NA,100
"738",-0.449012881000738,-0.538757032319969,-0.417673172709027,"lnorm",NA,100
"739",-0.46363113948368,-0.55534188078318,-0.878842843761648,"lnorm",NA,100
"740",-0.569035346512259,-0.644757028646623,-0.21082846124179,"lnorm",NA,100
"741",-0.55204300942546,-0.631267680628831,-0.653888588322346,"lnorm",NA,100
"742",-0.418599764037458,-0.502577809158911,-0.409486508575744,"lnorm",NA,100
"743",-0.500612000772671,-0.593321874791417,-0.3704440279974,"lnorm",NA,100
"744",-0.638982542607352,-0.741725269809772,-0.457542669074364,"lnorm",NA,100
"745",-0.491918184562352,-0.638752535071267,-0.402931072092344,"lnorm",NA,100
"746",-0.562164126595566,-0.649560076222365,-0.346942095458961,"lnorm",NA,100
"747",-0.509508781981358,-0.60343562147829,-0.435953476743983,"lnorm",NA,100
"748",-0.435757015826779,-0.514003939265398,-0.977563682426738,"lnorm",NA,100
"749",-0.476220349708816,-0.590026547631584,-0.376968240699294,"lnorm",NA,100
"750",-0.568243740628519,-0.720592494898356,-0.455686652358502,"lnorm",NA,100
"751",-0.39823572331249,-0.486538841006972,-0.577311942300157,"lnorm",NA,100
"752",-0.541479464968138,-0.645156894368297,-0.321688608586761,"lnorm",NA,100
"753",-0.455072261175527,-0.552955265249219,-0.564945598672116,"lnorm",NA,100
"754",-0.527997979546904,-0.69812715545459,-0.106180930496363,"lnorm",NA,100
"755",-0.448846312248161,-0.551536616399686,-0.645101736235209,"lnorm",NA,100
"756",-0.579677887968988,-0.722236858475804,-0.192596598288723,"lnorm",NA,100
"757",-0.553725684469701,-0.665688126325965,-0.264517849282911,"lnorm",NA,100
"758",-0.437006573540122,-0.54080832105048,-0.662561542468227,"lnorm",NA,100
"759",-0.45323524758977,-0.536467897057282,-0.558773939380182,"lnorm",NA,100
"760",-0.4232960834384,-0.550121930377406,-0.587014560549282,"lnorm",NA,100
"761",-0.623699472695571,-0.697188338074329,-0.226209014618751,"lnorm",NA,100
"762",-0.519046148943081,-0.657009644979351,-0.3341934113484,"lnorm",NA,100
"763",-0.551368828156763,-0.697114635424466,-0.456389426066744,"lnorm",NA,100
"764",-0.413097827854155,-0.526563330711085,-0.776907174434593,"lnorm",NA,100
"765",-0.454802739244324,-0.547721020581787,-0.505223572642718,"lnorm",NA,100
"766",-0.586300793248321,-0.643226035696634,-0.266006513306317,"lnorm",NA,100
"767",-0.552445218581171,-0.641361917693444,-0.567663272204075,"lnorm",NA,100
"768",-0.516767952201522,-0.674422786153045,-0.534876421858799,"lnorm",NA,100
"769",-0.48558881282284,-0.58622664430871,-0.818172258270604,"lnorm",NA,100
"770",-0.481806073382467,-0.567961166555378,-0.388025094956824,"lnorm",NA,100
"771",-0.547656733661902,-0.644270218194207,-0.225669163140853,"lnorm",NA,100
